left_eye_ear,right_eye_ear,avg_ear,mar,left_brow_height,right_brow_height,head_tilt_x,head_tilt_y,nose_tip_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,jaw_open,left_eye_open,right_eye_open,mouth_corner_left,mouth_corner_right,forehead_crease,chin_position
0.3060281073928923,0.315927988140772,0.2997455044286757,0.1730318659016876,0.6797218473071857,0.7766773906752933,0.028930730138814233,0.010643701740736793,0.5129306887403268,0.3240334812066219,0.49702819873525306,0.6474140508592898,0.49575086648653727,0.07006726652021936,0.8767712520057784,0.8521985091090306,0.31528585162840866,0.6973071181635041,0.24871584236966426,0.4947567215974972
0.327258868146981,0.37225782617875797,0.299617153004254,0.06851345725663,0.7007503437091492,0.7404391827449074,0.023992208368055656,0.02745634166356669,0.49659312305628645,0.2995830598685453,0.45368405183563715,0.6473274454054646,0.46706943041046967,0.06244233218579643,0.7502655095728045,0.8269930484950695,0.27517401454518087,0.6996667173340411,0.24960905648089576,0.49329924215963294
0.26260159266026606,0.28932436545731294,0.2962019379778227,0.06411527259548035,0.7599340004773704,0.7281158341519508,0.04188359095042951,0.02464161902866045,0.4983244345204157,0.35297617523359176,0.470680980438559,0.6344661189405572,0.49693542218016484,0.15779036217163403,0.757861238637069,0.8359008246652897,0.28855049952376816,0.6929809451572382,0.18395747586227257,0.47733849653815685
0.26825246502460903,0.36207891409495746,0.331589496838635,0.0966560269461598,0.7460466329067722,0.7438304535225829,0.02958006286785518,0.0038186752652347965,0.4886784044761337,0.34572147067297665,0.4964597718400664,0.6688323802710299,0.4803799816451974,0.08026125617003467,0.7863507511590632,0.8227989456938715,0.32512442688882714,0.7047173013149913,0.19434539420723512,0.47027675450786766
0.3031313741227708,0.31593732350387943,0.3111234772245439,0.16153515404077268,0.7210437945182127,0.7144118221028848,0.0027738084060578393,0.01809646817616536,0.5403456209354208,0.33046108521236234,0.48083083681127786,0.6515303612448743,0.46957490386287737,0.060672639787835214,0.7974500031328329,0.8278497468646127,0.3028375608525699,0.72303030291866,0.18766160227008385,0.5098543869313406
0.2896150663899673,0.29045745989156657,0.30970970317378776,0.0592261569809263,0.7259583105244011,0.6347625247140493,0.06357124347983324,0.009298070664308112,0.47801221885674394,0.3159874550069724,0.4585261430760507,0.6465111213142943,0.4923681443148827,0.047738381746845096,0.8369234916980053,0.7624767149367873,0.27702319760768274,0.6771503620376315,0.1798546818409677,0.5064900864474162
0.32942741997785824,0.2954834249783703,0.27492275271186495,0.0067137760755772435,0.7848083998579645,0.8421088955267365,0.023886669266764665,0.0,0.47779303242353877,0.33530513573054577,0.4891663587825088,0.6350514149350159,0.46545092150553763,0.13225310361426817,0.8180308166874507,0.7820559137858607,0.28362095110052554,0.7097704027694801,0.14475515871990627,0.47665206039864777
0.29275927773436367,0.3003895807541704,0.3277083606041845,0.10195364566364004,0.7241153713565393,0.7477662499599701,0.017053195467569875,0.035809214827527,0.5636298069753533,0.34611017030270447,0.46570385482017057,0.6233617377921783,0.49276368081456423,0.08976086456019823,0.783347389706239,0.7504033874790581,0.3140698704542234,0.7034431733921288,0.19955756845949474,0.4850824298712762
0.27763088895994126,0.3227249783920575,0.29021483210293053,0.14206963199643682,0.7455954377985463,0.7599073632561268,0.03927850846111142,0.011103984850601784,0.52933542693963,0.3633175564741278,0.5158904969678442,0.6761592838509869,0.48425452242383565,0.09238870794800805,0.7946673677392758,0.7815804787785187,0.3198882056243526,0.7030752765908941,0.1614330321886667,0.5232244454630832
0.3639694630676466,0.325685064641065,0.3161986526053266,0.16801046998955316,0.8584968294040272,0.7371046125061546,0.024989018918601447,0.050974165153977014,0.4284465890392089,0.3537726216313596,0.5108968292483651,0.6610927741626361,0.4680735062181616,0.09522394865240082,0.7872374832086121,0.8173641996373897,0.3003571060296435,0.7174368913974818,0.1989748435539702,0.4824460697296688
0.31322671098540394,0.29278899988184265,0.32054753875916386,0.10147354551658404,0.6788158681558039,0.7032441599637705,0.027984563858786542,0.0,0.4830422378236879,0.38216134494345455,0.49208194852711135,0.6175216431486007,0.49057269630669115,0.13038828654009343,0.7634138505869709,0.79538333139249,0.34950627601872203,0.7009859485043431,0.2634731242868895,0.503415978078676
0.32202584614063773,0.3092693622321705,0.34221317191677303,0.1035429357153599,0.657407863421267,0.7307037759525614,0.06984367997201374,0.0,0.44564031987313835,0.3292879188790921,0.5072201340953955,0.6652628460141932,0.4909317945137728,0.0946141049807224,0.7644814825359352,0.8424592327584118,0.31648304726911275,0.709604585238114,0.18471964711007877,0.4962044340086404
0.2772575544135963,0.3742681107583559,0.28882359201761776,0.16615602937022989,0.7891794832399304,0.6600302618902845,0.014497571434899067,0.010652776733817428,0.47147927919754234,0.36762117784114867,0.4812958270024676,0.6684496234046622,0.5031503921161992,0.17032161336497878,0.8411153556573364,0.7443433683109113,0.295130378607342,0.7143172925914228,0.20584322016884202,0.5101272694212412
0.3036685182642445,0.36182629510302133,0.2546097568835835,0.04521033201218318,0.7160678469352948,0.8538543249026652,0.013644782119652085,0.032747621952578285,0.4058445600129788,0.35094597486257456,0.4953087498875003,0.6524875224460186,0.4993229402481859,0.10401281722162688,0.7268734028829145,0.8100095340279296,0.2836858790380131,0.6899126959923878,0.2271994515742785,0.4828778469468714
0.323327677691296,0.32308971009022097,0.3186769908950739,0.10445916899267962,0.734088123612869,0.6782744000788802,0.022331570240249277,0.017989387452043704,0.4958903126691817,0.3638933824823717,0.5095544059060415,0.6819622179150352,0.4898254804145256,0.13185354300874963,0.8646943478978022,0.7400678879252273,0.28050231390721914,0.705983669216276,0.20840873875897722,0.5018016695508022
0.2854701926773309,0.311140104345046,0.35101022363021706,0.1276169555970023,0.7109421810934443,0.688401685807641,0.04143031871162077,0.01620945508361503,0.46574174542516067,0.3412697027346891,0.4849099736358862,0.6543343928424576,0.45744818097582474,0.12415719573713221,0.7862802309759107,0.7937670587669458,0.3067084264096074,0.6949842478557873,0.2087745256382689,0.5033744515469175
0.33127094055037015,0.31360093980154785,0.33977892705878876,0.13796874885140137,0.7370099929616244,0.71798703978068,0.0,0.0,0.5017971577038931,0.3714336074778118,0.4748962565697143,0.6216635294410162,0.5289717397634811,0.09890658039225887,0.7690996557443136,0.8196133369022592,0.29022445910173184,0.697346364405602,0.1891279269893576,0.5046036161245844
0.30198083930243586,0.3284055391819125,0.31919318830549254,0.09960773227236469,0.8299269056048171,0.8044037862426189,0.0,0.0,0.45124636223352427,0.3559044951669048,0.44590756083645766,0.6573033800209664,0.4519276757785638,0.08239087041938611,0.8295903716278908,0.7814198973270313,0.3334748750796685,0.6935587720704334,0.19304366074816304,0.5015814771592523
0.31124918750620173,0.27931622304404785,0.30516727628735907,0.12137764046823366,0.7901064229309059,0.7407254499631327,0.008257694587597049,0.016450093205798093,0.5024873555951612,0.336411100301645,0.4783373294855701,0.6548979460342546,0.49898526348564615,0.10995891785699662,0.8594086633658847,0.8120450641634783,0.3293262360583572,0.7094216080819377,0.17119968433436517,0.5068921864118822
0.3019488016331181,0.30227870387729966,0.3311424519327462,0.02046690586348042,0.7931111755943488,0.6781932101984769,0.0,0.0,0.4875525116563902,0.3497595194217362,0.4964684636912462,0.6379340630244369,0.48862567633772597,0.1153029619362182,0.8447052976641584,0.7516107066066827,0.3126613309499445,0.701632894180365,0.22538135026668224,0.5438354066410163
0.37556834553526813,0.2599424777836723,0.2955290760059106,0.09367006350664606,0.6791886472103678,0.8027169180378669,0.011503373049487231,0.0,0.5450585889556578,0.345208882821258,0.4989126685513526,0.6614711767375485,0.45651715255037767,0.08282241855620419,0.8200740819743957,0.7234524008721447,0.2764200765408621,0.7078908806863334,0.14775525030157713,0.5512259555354221
0.319595083257862,0.3219766936781584,0.3245271553871244,0.13814034850217868,0.6924423131723565,0.776550031339274,0.030049993922585803,0.020018346581717153,0.5423407058523687,0.3597835670127559,0.4900873013143682,0.6166466946761828,0.47751398122243,0.10499016597851968,0.8434745395888735,0.8122811848995122,0.2865556225489519,0.699649652742085,0.22913265015146608,0.48721567718426556
0.288268672131323,0.3294158781910822,0.32510940318333253,0.08070823862981281,0.6080460670257286,0.7669217478608226,0.002185022728954728,0.0,0.5235603680903085,0.3264044650125098,0.4691740181007552,0.6698113365488558,0.4784249422751072,0.1370861493477879,0.7313400969142454,0.8597604093630293,0.325113550514822,0.6679175797505934,0.15788904845764273,0.45363514039295
0.34467634736309566,0.2955044061310188,0.3362041981499776,0.1223593688635839,0.7095309589458623,0.775786712058542,0.0,0.04210711924723613,0.4902015865801636,0.34941296595768606,0.4404635686210482,0.632437565927891,0.5061116543162104,0.16209843217209036,0.7791267783404742,0.7501582023932043,0.28873867600409797,0.7006273683219941,0.2288782182222996,0.5119099060144394
0.28337469050086933,0.35721960289870097,0.37019320077822154,0.13787490003210792,0.797835159319283,0.8597180950291226,0.02138674323430696,0.0344787268847578,0.5595614118578088,0.35790614505298657,0.47009569803990525,0.6303010774976594,0.46573378199439575,0.12563107961048264,0.7635531975990063,0.8388877672042718,0.32244283467839047,0.7012707591031363,0.18938547421363458,0.5037250491980253
0.32626590785014264,0.27322703010992977,0.32284831934357533,0.10629803196568939,0.7758473257874186,0.8492547447518056,0.03725086969230341,0.0,0.4534089416648054,0.35066046614386065,0.47391310257892094,0.6477235045538505,0.4747610998715129,0.15588279059140847,0.848985549248607,0.7917369363526565,0.3094920784606952,0.7048519187430692,0.1630439393560076,0.5212208371836716
0.26120989628360675,0.2660687535937054,0.30482072748585004,0.12681855083986282,0.7389243368523938,0.7056642328498353,0.0,0.0,0.4578932411130901,0.3769388248877799,0.4737414206561997,0.6586594585608727,0.43327860789957473,0.08111877366380633,0.7846608792430446,0.736572339132277,0.30103435769626374,0.6881254161262851,0.2173789593523891,0.5056977179943063
0.2801544185330471,0.31673355455679914,0.3144885137561601,0.0814906973886155,0.7488849858140973,0.8211942496405576,0.03640464796611968,0.0,0.4974865070033281,0.36548045548142105,0.4923711271395585,0.6532784812718686,0.5146952558624716,0.12105646756177882,0.8338162622712822,0.7447397879459136,0.28594334374129116,0.6760906056666898,0.22786302605227327,0.5011720787905144
0.32590583707607373,0.3414129490783646,0.2796184819022176,0.11173554881215814,0.7155557228712297,0.759158409487945,0.03634612407476652,0.0,0.5676211432676336,0.34985038406518504,0.5197135282202968,0.6351468166845524,0.4585906351395986,0.14015558525743818,0.8214342776995456,0.790631390934426,0.29811512312950494,0.7124921328978855,0.1868576405568939,0.5225781319175444
0.3421539973998623,0.36051783074373606,0.30110573737821883,0.1444086467835689,0.7602379441200892,0.7649547908068874,0.03908170204313256,0.02532776953144799,0.49392983279389735,0.35433378194995346,0.48247058403682186,0.6398782141761623,0.48653821728478347,0.07311000001084013,0.7655077225534528,0.7738215084830359,0.3037929590974979,0.6945278688693166,0.221618316460368,0.5253756117682769
0.32514104843569913,0.2962334721139318,0.3068143512377379,0.12627891843873737,0.7882939139740307,0.6553864584178335,0.04436960429743373,0.001722101154502862,0.4945026427037215,0.35591331102963997,0.4756653642168707,0.6273391530524508,0.4779718434055627,0.08543229663864974,0.7765216716009486,0.7374834809296704,0.3206507779660224,0.7034248809536998,0.1314474651599195,0.47226879882438005
0.3165305515283528,0.34236042500293884,0.3045182320413082,0.09653874921744257,0.6692056606294764,0.7314807117305901,0.06404027849319233,0.019215944872319347,0.45674268931664574,0.35806599208333645,0.4748155637399181,0.6455064019674026,0.4780399806643332,0.1521371428550575,0.851752707632589,0.7222384287509839,0.2822852879873249,0.694370798402234,0.160382111307602,0.4836678762572083
0.31096688913232134,0.3088447459149788,0.31804709744067444,0.12896865617163172,0.7649823843918674,0.6993588204831718,0.012878159027618897,0.0,0.5283778875581113,0.3134868400867078,0.4824876953381543,0.6715004242902182,0.49619723969741747,0.07074703432639182,0.7689806940526235,0.7561312268829398,0.2947436631494777,0.699878763484528,0.23877226791406186,0.49788814081422644
0.27564434028897716,0.3048211810017754,0.298551601352356,0.14858439162546472,0.7966217435477334,0.7814029407446654,0.022191431601557163,0.025959505091638108,0.5285952876298806,0.34396947408461304,0.46343412479303203,0.6499147412471225,0.5134252492060727,0.059766099020328686,0.8049947044078192,0.7977523603332448,0.30089646263864567,0.6910142930412838,0.19328992177406254,0.5019687524784917
0.29840467374815877,0.3365097981246002,0.33742061334648943,0.038002348856900875,0.7292449855518315,0.7935540250201403,0.01167123133503949,0.0,0.5236722560419973,0.32031121863613143,0.48240397117492106,0.6671882850951891,0.4850298733988398,0.14583944720918535,0.7686983485469423,0.7897439698958745,0.31325356715372327,0.6806383282169234,0.1441336002065346,0.49548033593295504
0.3061808368712064,0.3295696863524026,0.31500414129836396,0.1663629625982359,0.7850350306060292,0.6362756824491844,0.020039536895116217,0.010243393645658103,0.48112337981457914,0.3755656189491897,0.48901624672663596,0.6791080267545239,0.4931015603526105,0.13590289674941317,0.7874419125233656,0.7699504816999969,0.28183071324954445,0.7094746332153731,0.1790340145867402,0.5086841435572377
0.35171366678656746,0.2627082352904725,0.3148139935772277,0.10654981045275712,0.8907327222236276,0.7388982567997865,0.05065746711272624,0.008142509972138945,0.47879879694880983,0.3487830095999414,0.48419372127148974,0.6382396296192607,0.4865778307345408,0.11296360731951309,0.7981535222412012,0.7980754877716594,0.2736686041422557,0.6879375982354775,0.1722979858242476,0.519922095786342
0.33030854868705384,0.35429621049177684,0.3084421056697416,0.13701959732960922,0.7447828603506554,0.7960930752397126,0.0,0.0,0.46120633248785087,0.3461331810064075,0.4891508386800956,0.6462685349388927,0.5003506284786126,0.09862867736062518,0.7686853395881004,0.8316010687945076,0.31347930303420096,0.7032790296178961,0.19502114805581228,0.5344541942144145
0.26710879533911797,0.35140274062442356,0.3181038136771796,0.16788987694580912,0.7696653525002661,0.7306660518843278,0.002779006556688491,0.0,0.502516175052828,0.3679359466406647,0.4886749521869707,0.6934238572212499,0.4707416724102734,0.08684426483185055,0.7615821218406448,0.805765060417366,0.2696410177010659,0.7082092044380415,0.18887747048577058,0.511578260475458
0.32972251908184386,0.2912331189547141,0.3315019652933527,0.06513305211078135,0.7130971458169304,0.7764531822501182,0.047543618730091226,0.02935588938006852,0.4675877801216449,0.35844649594899747,0.4445620663550711,0.678886868239599,0.5015078110883283,0.10845846621427153,0.8114509334710978,0.7851476531444168,0.32569959429524337,0.6882637456879384,0.20536795186814483,0.4829533264309378
0.30844753158751054,0.3218741060031223,0.297657395685782,0.09162235990289813,0.7590625581301025,0.7575582733813542,0.040400730138041796,0.01797984315003391,0.46467750484252135,0.32742730971241585,0.49273740316790804,0.6165519094837529,0.5022099973129477,0.1473942087220465,0.766210503648353,0.8271228802664276,0.2968814780503418,0.6759222873125402,0.19791601845162277,0.49705247549604364
0.29969233999082123,0.32482090558848215,0.3018376702184949,0.1084580521649718,0.7730135812491152,0.7570830115976314,0.01273736706365844,0.031000980831068538,0.4872892784926797,0.3485818927494526,0.4665797030867509,0.6577429663212182,0.5016507401736582,0.10715698378426229,0.7675736977720531,0.7516059879113483,0.26904937835451104,0.748521712277061,0.24079217765111058,0.49849295517480885
0.33835028866522604,0.3178202129747172,0.3089254794244667,0.08864985915502285,0.7597421170135069,0.7264342510965851,0.0370880400224144,0.016493164710050367,0.4853253147444735,0.34329666053547225,0.4580832167399208,0.6500111998467939,0.4667970426532705,0.16500877801740899,0.7624378742519212,0.781003218417786,0.2903915956119301,0.6894445624810914,0.21273645799159008,0.5102928047996231
0.35092998567487854,0.2934908453846374,0.2880825815305357,0.18939746303347232,0.6990152340145571,0.6791709597932145,0.026824316849840664,0.01285981269618433,0.48386064413534136,0.3151093422278789,0.45791096344290005,0.6665290622171752,0.4766332473152562,0.0730617404307931,0.7968836781467473,0.7819564825759853,0.3075824726613847,0.7124683431720231,0.21373014833580758,0.5077633606686789
0.347938403573486,0.28985129896185846,0.29861484280557005,0.08572911624692828,0.7603180885662726,0.6839234926287486,0.05000549218001976,0.0,0.5139933379052078,0.33619447533525587,0.48867083220945057,0.6351004246502989,0.4847893397756087,0.09940957737015192,0.8377480653759937,0.7405218696622862,0.28934597824890046,0.7387892709914025,0.23495471371683566,0.5410079330222302
0.29482347430332084,0.3092333778702566,0.30547558252910684,0.09777812882052533,0.8231097969358818,0.7754676257227658,0.021490191876535454,0.004592666064776605,0.5023714340645083,0.3463291935596707,0.4755485014555029,0.6332078325591866,0.45258315910341984,0.08880823997008254,0.8602611454524907,0.7732050335086257,0.3004005949764869,0.7157981549370778,0.18833693748711255,0.4907697372949018
0.3107236287244636,0.34518187057778094,0.3324877836142546,0.12817556126411905,0.7724317882257263,0.7409729127759441,0.040512642277451646,0.00945231359192512,0.49135531908466645,0.34770098137016314,0.4463606243202918,0.6364785856941279,0.5118984041617203,0.06744575370513002,0.7709632765602489,0.7070016127641879,0.31480156731410575,0.693991143823449,0.16214367669924545,0.5076950106753361
0.3299379029421069,0.32630800463783294,0.3202512265800385,0.07191401895695644,0.798099359453592,0.7330743877696387,0.0728402382098524,0.049062143965451485,0.5054903878493444,0.3203553715264538,0.48956075630384566,0.6385614290760314,0.47975446932995647,0.09540748800971034,0.8860124317332485,0.8664871219065182,0.2959561932922476,0.6986576722492978,0.23620910973896747,0.5470942279548818
0.34926635381367077,0.29888157003741683,0.3188717982273509,0.10417277152974944,0.7381494014993686,0.7188054978838824,0.031961983100949325,0.023739132641973547,0.47025418876686104,0.3730333116609495,0.4512078373840234,0.6663064833361803,0.4856785577520944,0.1125198790498132,0.7598118055717282,0.7525034484625475,0.28125884647067734,0.683347855605223,0.20407525244324337,0.488295862061928
0.3056247728646413,0.3331509613194503,0.3320179592433594,0.132698130450007,0.7874950119711855,0.7247405577259624,0.020986563315896874,0.04072122363419057,0.5031583587172903,0.3479579388221712,0.4827964271703642,0.6263759765370224,0.46845991120545594,0.1157269053985609,0.8433419409331149,0.8534445652568525,0.2940203200525632,0.7176339285391548,0.20418053623696786,0.5029029739234071
0.31443023070008547,0.22454372138109774,0.3122525642320121,0.10668558382469955,0.7639633919108263,0.7923455897244069,0.03444893970441959,0.021950754117894565,0.504518074785339,0.35075106153321123,0.48476997851346104,0.6375477220008137,0.4534624488126595,0.16511356536833668,0.7711321418393824,0.7915233802287798,0.3282968027291852,0.7113254141611737,0.18100010235409292,0.4811023899775197
0.2868099507798192,0.3444629710111631,0.3228092969985778,0.11626452564400207,0.7024544635156384,0.7232377959065986,0.012694382835922302,0.0,0.4549085942192756,0.3580128327667967,0.49771154163390086,0.6142197521899712,0.46791940229050455,0.1139340240917068,0.7651630692051996,0.8125945652862384,0.3337012869066637,0.6897114836347651,0.18149434000689268,0.5016417379925486
0.2841138012775799,0.257808586636657,0.31293556494135005,0.09882671550206516,0.7659260502399438,0.6729467643349215,0.06775935411049465,0.012342484322997027,0.5298708126311109,0.33423847492192654,0.515633695729337,0.6701423564682475,0.4843840837526717,0.1345041041103885,0.7702097537286245,0.7704480080659628,0.2596014765211545,0.6791565038580311,0.22540167016312532,0.4843956570372472
0.34437577467182595,0.29912677175790603,0.32030724698799257,0.059421187632769316,0.7004151668279844,0.7771825887770086,0.02360142075391963,0.01472447292528466,0.47355698884319014,0.3591271194626539,0.45270647348198917,0.6754206019886229,0.49346857625507384,0.10198282738896929,0.7979020920140353,0.798317187678467,0.32182055818382954,0.6735753252467261,0.22953967394412833,0.5209360180698269
0.3606872008571247,0.27640990316121566,0.30334482684776837,0.13286372845356953,0.7183559862557604,0.7297561668067641,0.014541333595489743,0.0,0.502709293976193,0.3426585070796363,0.478950522878739,0.6434585313827242,0.4832358308120544,0.15034166801357784,0.8231988868413445,0.8160195855995375,0.3050029543207071,0.719730280076084,0.22351470217239977,0.502946377180628
0.31783969635259,0.2711595557283728,0.2662236568344714,0.19019732286588964,0.7594664153646187,0.7415697932766389,0.003286219899599277,0.0023122524681415766,0.5349323522160581,0.33206828918705616,0.47447329409911565,0.6440410127037356,0.486934480324839,0.1719534785676421,0.8267947215161929,0.8165820965757673,0.318479653582403,0.7024074625791111,0.22378884816336425,0.48129205480035414
0.3501059869367607,0.3448248036213556,0.3123144167562739,0.12073606523133752,0.7648622136690062,0.8203789153199755,0.04194440383212877,0.00588466012645656,0.5277703027314161,0.361468949867108,0.48867499371921924,0.659064438045658,0.47325947250637246,0.1159325539292785,0.7622405993860846,0.8209909356029743,0.2889902347946474,0.704299690726655,0.21707088611779277,0.5168113539558334
0.33084908075142905,0.29596896396064326,0.3434549627219988,0.12901056468990196,0.6905383767461435,0.7389719721324747,0.037343748256554773,0.04211239665130236,0.501030001657065,0.3798334771760361,0.48431337541867236,0.6794896401475652,0.48992497132490853,0.07022022953645257,0.7604136284995493,0.775266691598433,0.26463472980997027,0.6835410274827528,0.20394568190234472,0.5035933207774318
0.3006464073618463,0.3203951164519215,0.33352430804483185,0.14770891020467436,0.8026992885591439,0.7544591836559362,0.010052912571718135,0.0,0.48912502991353796,0.36449658746971664,0.4729490751452676,0.6581722149512783,0.5096566573277181,0.08353584931668495,0.7633344522654582,0.7707856131003459,0.3116897757729492,0.6707299379339118,0.19473860947037058,0.5190563755444692
0.3308418681652524,0.3085923826336245,0.3343079496918234,0.06922678013813202,0.7786003139150236,0.6810538254350837,0.03152902690244845,0.03411636841432086,0.528425357257267,0.3684595513028086,0.47118195622778286,0.6360491611504977,0.4940957888487797,0.10845802909615487,0.7955458239045796,0.7262329469892959,0.28118045477434567,0.7192522714942327,0.23630971549824661,0.477046747441045
0.36614109699397906,0.32431122481669367,0.33972261443612434,0.18810058632518423,0.7147635782194558,0.729016527382452,0.0,0.0,0.5202408493342586,0.339587387868754,0.457670982896319,0.6176235485602712,0.4961908377650588,0.11369494105751939,0.791593775832365,0.8109287604470775,0.27223415137030293,0.7008407807399446,0.188788373885287,0.5073764882449733
0.31892521882670144,0.3123046567318077,0.31677315181922877,0.12809315185691209,0.6731207601775412,0.7704763022604301,0.023699411501463125,0.0,0.4814490493986761,0.31804760541663085,0.4997572316481302,0.6276974747467303,0.4858803279861326,0.12095275403153116,0.7619929815172083,0.8332951484529377,0.27363197235053066,0.7181446932011524,0.21109937641642243,0.5154668338928942
0.3669393096744202,0.2715102332743429,0.3189463141481119,0.18527427596356436,0.7427547710459285,0.6622313133079378,0.02905512704153389,0.03359884260076928,0.4761531905899493,0.3798027504419968,0.48918408363199056,0.6514643890062494,0.44993689860800795,0.11380593043690124,0.8107841477625298,0.8546392671967172,0.3120182756483067,0.6922813374696887,0.17587961006137262,0.49153245019528524
0.24140764687730767,0.33988800458341417,0.302646962091313,0.09067868017904042,0.727702814306942,0.7500422546557854,0.05414659619118446,0.024637961384687622,0.43782934454912004,0.3910902977880952,0.49835536395590274,0.6368934495359841,0.4591066693873751,0.10020954748767817,0.8905027523334128,0.8022069053832204,0.3027890493205839,0.6952636431392628,0.1802210288944865,0.474819945460637
0.3446570751312567,0.2951873025051606,0.308678542879459,0.19272247690231298,0.7556570228526511,0.7450395536322403,0.0045836239454262115,0.0350903740476238,0.5046209552505077,0.3808561354753936,0.4737920772704897,0.6538993541198151,0.48909751601327683,0.08091404676393615,0.779811381526594,0.7593408090836573,0.31564932043749344,0.7142659635324126,0.19291536296428322,0.4991678500925921
0.32261141204714516,0.26330254304020745,0.3273154229954228,0.15100621976139134,0.7318441669422217,0.742064372779372,0.0,0.026014038950911533,0.49751906764944803,0.343284281220405,0.46686329062611137,0.6389415196752753,0.4797812189607983,0.1120341478379269,0.7826595271518587,0.7221161542684218,0.3133815050899273,0.7146469615930104,0.1758818486981851,0.5245623058756186
